gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1821805321,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:34061:1:1:84700,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,84700,15046,Jer-Haur Li,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.80611,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821805175,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:33979:1:1:84437,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,84437,15039,Jer-Haur Li,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.80614,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821805081,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:34359:1:1:85836,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,85836,15044,Jer-Haur Li,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.82056,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821805038,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:34360:1:1:85837,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,85837,15044,Jer-Haur Li,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.80615,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821805019,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:34364:1:1:85848,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kawasasakii,FORM,Mitrastemon yamamotoi f. kawasasakii (Hayata) Makino,Mitrastemon yamamotoi Makino var. kawasasakii (Hayata) Makino,,TW,from Feng-shan ot Ta-tien-yu waterfall,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,1100,0,,,34744,14,2,1995,7946684,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,85848,9494,J. C. Wang,,CC_BY_NC_4_0,TAIF,(n/a),,,45176.80618,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821804907,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:34062:1:1:84701,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,84701,15046,Jer-Haur Li,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.80617,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821804773,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:33993:1:1:84494,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,84494,15039,Jer-Haur Li,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.82064,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821804764,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:34118:1:1:84875,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,TW,Shanping(扇平):南鳳山,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23,120.65,,,1350,0,,,32863,21,12,1989,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,84875,s. n.,Sheng-Chieh Wu,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.80615,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821804727,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:33992:1:1:84493,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,84493,15039,Jer-Haur Li,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.82069,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821801632,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:30484:1:1:73982,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kawasasakii,FORM,Mitrastemon yamamotoi f. kawasasakii (Hayata) Makino,Mitrastemon yamamotoi Makino var. kawasasakii (Hayata) Makino,,TW,Wutoushan Nature Protected Area,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,22.701667,120.806944,,,1570,20,,,34812,23,4,1995,7946684,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,73982,973,Shih-Chung Hsu,,CC_BY_NC_4_0,TAIF,(n/a),,,45176.80601,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821798326,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:26038:1:1:57052,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,57052,15040,Sheng-You Lu,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.82039,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821795381,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:23732:1:1:30647,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,臺中蓮華池,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,,,,,9497,31,12,1925,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,30647,s. n.,,,CC_BY_NC_4_0,TAIF,(n/a),,,45176.80566,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821793021,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:19981:1:1:8793,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,臺中蓮華池,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,,,,,9497,31,12,1925,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,8793,s. n.,,,CC_BY_NC_4_0,TAIF,(n/a),,,45176.80546,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821792861,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:19983:1:1:8795,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,TW,台中州,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,,,,,8492,1,4,1923,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,8795,s. n.,,,CC_BY_NC_4_0,TAIF,(n/a),,,45176.80543,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821792825,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:19988:1:1:8800,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,,TW,鹿兒島縣肝甘郡高山村,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,,,,,9827,26,11,1926,3941101,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,8800,s. n.,,,CC_BY_NC_4_0,TAIF,(n/a),,,45176.82005,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821792820,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:19984:1:1:8796,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,TW,台中州溪頭,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,,,,,6618,12,2,1918,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,8796,s. n.,,,CC_BY_NC_4_0,TAIF,Ryozo Kanehira,,,45176.82025,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821792679,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:19987:1:1:8799,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,TW,阿里山,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,,,,,5208,4,4,1914,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,8799,s. n.,,,CC_BY_NC_4_0,TAIF,(n/a),,,45176.82014,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821792675,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:19982:1:1:8794,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,臺中蓮華池,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,,,,,9497,31,12,1925,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,8794,s. n.,,,CC_BY_NC_4_0,TAIF,(n/a),,,45176.82014,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821785880,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:12749:1:1:196058,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,TW,Mt. Shihpi,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.616667,120.716667,,,1200,0,,,37988,2,1,2004,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,196058,6879,Shih-Wen Chung,37988,CC_BY_NC_4_0,TAIF,Shih-Wen Chung,,,45176.8067,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1703210291,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8940564,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi kanehirai,,TW,,Taiwan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,23.944769,120.904917,30133,,,,,,43058.51105,19,11,2017,8021762,3941101,HUMAN_OBSERVATION,iNaturalist,Observations,8940564,,陳建儒,43065.61536,CC_BY_NC_4_0,陳建儒,陳建儒,,,45233.49645,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1586164492,0348540a-e644-4496-89d3-c257da9ad776,216036,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,Makino,JP,Kyushu: Kumano. ins. Tanegashima,Ky sh Region,PRESENT,,ff7bd5db-b724-4932-b496-10ea298851f9,,,,,,,,,19664,,11,1953,3941101,3941101,PRESERVED_SPECIMEN,Université de Montréal Biodiversity Centre,MT,MT00216036,1482,"Ohwi, Jisaburo; Okamoto, Motoharu",,CC0_1_0,Université de Montréal Biodiversity Centre,"Ohwi, Jisaburo; Okamoto, Motoharu",,,45176.23594,StillImage,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
150195936,849b20aa-f762-11e1-a439-00145eb45e9a,c504701a-f8bb-11e6-971d-70e2840fc270,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon   yamamotoi   Makino,,JP,,Kagoshima Pref.,PRESENT,,4fd82480-ea1c-11da-8db4-b8a03c50a862,,,,,,,,,36159,30,12,1998,3941101,3941101,PRESERVED_SPECIMEN,KMNH,KMNH,1999515GR01,,,,CC_BY_4_0,,,,,45212.17881,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1454546025,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,https://data.rbge.org.uk/herb/E00832018,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,,JP,Japan,,PRESENT,,98e934b0-5f31-11de-b67e-b8a03c50a862,,,,,,,,,19664,,11,1953,3941101,3941101,PRESERVED_SPECIMEN,E,E,E00832018,1482,,,CC0_1_0,,,,,45233.43463,,AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1322868212,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3faac34eb-ea0d-4713-ad7b-7dc5e3008830,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi,Makino,JP,"Yona-shi, kunigami-mura, kuni-gami-gun, okinawa-shima [Okinawa Is.]",Okinawa,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,20774,15,11,1956,3941101,3941101,PRESERVED_SPECIMEN,US,US,US 2613080,1052,,,CC0_1_0,,J. Elliot,,,45232.82771,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1317558956,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/30fc84bca-b907-4d18-bf4c-792c871385e3,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi,Makino,PG,One mi W of Ikana,Eastern Highlands,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-6.37,145.93,,,1524,,,,23216,24,7,1963,3941101,3941101,PRESERVED_SPECIMEN,US,US,US 3490403,12100,,,CC0_1_0,,T. G. Hartley,,,45232.82591,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1096722416,0943f690-fde5-11dd-83f4-b8a03c50a862,S:VascularPlants:S10-19620,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawasasakii Hayata,Hayata,TW,Taiwan. Nantou Hsien. Luku Hsiang. Hsitou Forest Recreation Area.,,PRESENT,,6ba9a8cc-513a-4a51-bf93-6f5de8040a96,23.67,120.79,,,1300,,,,40257,20,3,2010,5733704,3941101,PRESERVED_SPECIMEN,S,VascularPlants,S10-19620,561,,,CC0_1_0,,Chia-Ying Hu,,,45196.99485,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH
1090206598,b929f23d-290f-4e85-8f17-764c55b3b284,2c26ccc3-1e2a-4be7-ae5e-303423520437,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi,Makino,PG,Track from Watut Rifer to Mt. Amungwiwa,Morobe Province,PRESENT,,90cc71b0-055b-11d8-b84e-b8a03c50a862,,,,,,,,,27920,9,6,1976,3941101,3941101,PRESERVED_SPECIMEN,BPBM,BISH,423972,Collector Number: 11039,"Nom. rev. Staples, G.W.",34335,CC0_1_0,Bernice Pauahi Bishop Museum,"van Royen, P.",,,45197.02886,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1090203117,b929f23d-290f-4e85-8f17-764c55b3b284,bd260323-bcb4-4d2d-a0cb-2c1f841bb2a5,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi,Makino,PG,"Kubor Rane: Uniba, Nona-Minj Divide",Western Highlands Province,PRESENT,,90cc71b0-055b-11d8-b84e-b8a03c50a862,,,,,,,,,23249,26,8,1963,3941101,3941101,PRESERVED_SPECIMEN,BPBM,BISH,12585,Collector Number: 16402,"Nom. rev. Staples, G.W.",34335,CC0_1_0,Bernice Pauahi Bishop Museum,"Vink, W.",,,45197.02901,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1086031408,96c33790-a2b5-11de-9f79-b8a03c50a862,HAST-20654,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kawasasakii,FORM,Mitrastemon yamamotoi f. kawasasakii (Hayata) Makino,Mitrastemon yamamotoi Makino var. kawasasakii (Hayata) Makino,,,,,PRESENT,,7050ce20-c75e-11dd-87ef-b8a03c50a862,,,,,,,,,33731,7,5,1992,7946684,3941101,OCCURRENCE,HAST,HAST-20654,20654,,,,CC_BY_NC_4_0,"Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN",Ching-I Peng,,,45164.69258,,
1086011473,96c33790-a2b5-11de-9f79-b8a03c50a862,HAST-51045,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kawasasakii,FORM,Mitrastemon yamamotoi f. kawasasakii (Hayata) Makino,Mitrastemon yamamotoi Makino var. kawasasakii (Hayata) Makino,,TW,,,PRESENT,,7050ce20-c75e-11dd-87ef-b8a03c50a862,24.76,121.6,,,,,,,34779,21,3,1995,7946684,3941101,OCCURRENCE,HAST,HAST-51045,51045,,,,CC_BY_NC_4_0,"Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN",Shu-Chuan Hsiao,,,45164.69237,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
1086010638,96c33790-a2b5-11de-9f79-b8a03c50a862,HAST-50992,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kawasasakii,FORM,Mitrastemon yamamotoi f. kawasasakii (Hayata) Makino,Mitrastemon yamamotoi Makino var. kawasasakii (Hayata) Makino,,TW,,,PRESENT,,7050ce20-c75e-11dd-87ef-b8a03c50a862,24.76,121.6,,,,,,,34779,21,3,1995,7946684,3941101,OCCURRENCE,HAST,HAST-50992,50992,,,,CC_BY_NC_4_0,"Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN",Shu-Chuan Hsiao,,,45164.69234,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
1086009451,96c33790-a2b5-11de-9f79-b8a03c50a862,HAST-52873,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kawasasakii,FORM,Mitrastemon yamamotoi f. kawasasakii (Hayata) Makino,Mitrastemon yamamotoi Makino var. kawasasakii (Hayata) Makino,,TW,,,PRESENT,,7050ce20-c75e-11dd-87ef-b8a03c50a862,22.7,120.81,,,,,,,34812,23,4,1995,7946684,3941101,OCCURRENCE,HAST,HAST-52873,52873,,,,CC_BY_NC_4_0,"Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN",Kuang-Yuh Wang,,,45164.69263,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
1086006700,96c33790-a2b5-11de-9f79-b8a03c50a862,HAST-51034,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kawasasakii,FORM,Mitrastemon yamamotoi f. kawasasakii (Hayata) Makino,Mitrastemon yamamotoi Makino var. kawasasakii (Hayata) Makino,,TW,,,PRESENT,,7050ce20-c75e-11dd-87ef-b8a03c50a862,23.67,120.8,,,,,,,34773,15,3,1995,7946684,3941101,OCCURRENCE,HAST,HAST-51034,51034,,,,CC_BY_NC_4_0,"Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN",Shu-Chuan Hsiao,,,45164.69237,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
