Y,Lat,Long,N,Change
1859,62.5,42.5,1,3.85
1859,62.5,52.5,1,1.47
1859,62.5,7.5,1,1.84
1859,67.5,-22.5,1,-2.09
1859,72.5,32.5,1,0.54
1859,7.5,77.5,1,-0.44
1860,12.5,102.5,1,-1.47
1860,17.5,-12.5,1,-3.72
1860,22.5,112.5,1,-0.29
1860,22.5,-82.5,2,-0.25
1860,32.5,-102.5,1,-0.69
1860,32.5,-107.5,1,0.25
1860,32.5,122.5,1,-1.17
1860,-32.5,147.5,2,-0.79
1860,-32.5,152.5,4,-1.13
1860,-32.5,-57.5,1,-1.18
1860,32.5,-87.5,1,0.57
1860,32.5,-92.5,1,0.48
1860,37.5,117.5,1,-2.65
1860,37.5,-122.5,1,0.28
1860,37.5,12.5,1,1.85
1860,-37.5,142.5,2,-0.52
1860,37.5,22.5,1,0.19
1860,37.5,-2.5,2,1.13
1860,37.5,27.5,1,-0.04
1860,-37.5,-62.5,1,0.97
1860,37.5,-7.5,4,0.08
1860,37.5,-77.5,1,0
1860,37.5,-82.5,1,2.41
1860,37.5,-87.5,1,1.28
1860,42.5,12.5,1,-2.51
1860,42.5,-2.5,2,0.9
1860,42.5,2.5,3,1.32
1860,42.5,27.5,2,0.95
1860,42.5,32.5,1,1.27
1860,42.5,42.5,1,-1.58
1860,42.5,47.5,1,-1.4
1860,42.5,52.5,1,-2.25
1860,42.5,-62.5,1,0.74
1860,42.5,-72.5,6,0.54
1860,42.5,7.5,3,0.06
1860,42.5,-77.5,4,1.01
1860,42.5,-82.5,1,1.88
1860,42.5,-87.5,2,1.67
1860,42.5,-92.5,1,1.65
1860,47.5,-117.5,1,-1.77
1860,47.5,-122.5,2,-0.97
1860,47.5,12.5,24,0.02
1860,47.5,17.5,10,0.96
1860,47.5,22.5,2,3.15
1860,47.5,-2.5,2,1.34
1860,47.5,2.5,6,1.13
1860,47.5,27.5,1,2.25
1860,47.5,32.5,3,1.61
1860,47.5,47.5,1,-2.98
1860,47.5,-52.5,1,-0.19
1860,47.5,-72.5,1,1.56
1860,47.5,7.5,19,0.53
1860,52.5,102.5,1,-4.51
1860,52.5,117.5,1,-6.43
1860,52.5,12.5,20,0.67
1860,52.5,142.5,1,-5.88
1860,52.5,17.5,3,1.22
1860,52.5,22.5,3,1.14
1860,52.5,2.5,1,1.28
1860,52.5,-2.5,8,-0.64
1860,52.5,27.5,1,1.25
1860,52.5,32.5,1,0.84
1860,52.5,42.5,1,-4.39
1860,52.5,52.5,1,-2.75
1860,52.5,57.5,1,-3.31
1860,52.5,7.5,10,1.08
1860,52.5,-7.5,3,-0.99
1860,52.5,82.5,1,-9.47
1860,57.5,12.5,3,-0.37
1860,57.5,-137.5,1,-0.46
1860,57.5,17.5,3,0.07
1860,57.5,22.5,4,-0.46
1860,57.5,-2.5,4,-1.72
1860,57.5,27.5,2,-0.53
1860,57.5,32.5,1,-0.15
1860,57.5,42.5,1,-3.29
1860,57.5,47.5,2,-2.37
1860,57.5,57.5,1,-5.68
1860,57.5,62.5,2,-5.15
1860,57.5,67.5,1,-5.46
1860,62.5,12.5,1,-3.71
1860,62.5,17.5,2,-0.93
1860,62.5,22.5,1,0
1860,62.5,42.5,1,-1.15
1860,62.5,52.5,1,-1.13
1860,62.5,7.5,1,-1.86
1860,67.5,-22.5,1,-1.18
1860,67.5,22.5,1,-1.79
1860,72.5,32.5,1,-1.27
1860,7.5,77.5,1,-1.24
1861,12.5,102.5,1,-0.76
1861,22.5,112.5,1,0.3
1861,22.5,-82.5,2,1.9
1861,32.5,-102.5,1,-2.09
1861,32.5,-107.5,1,-0.05
1861,32.5,122.5,1,-2.27
1861,-32.5,147.5,2,-1.48
1861,-32.5,152.5,3,-1.26
1861,32.5,37.5,1,-2.81
1861,-32.5,-57.5,1,-1.88
1861,32.5,-87.5,2,1.76
1861,32.5,-92.5,1,0.68
1861,37.5,117.5,1,-4.85
1861,37.5,-122.5,2,0.56
1861,37.5,12.5,1,1.15
1861,-37.5,137.5,1,-0.03
1861,-37.5,142.5,2,-0.76
1861,37.5,22.5,1,-1.21
1861,37.5,-2.5,1,-3.19
1861,37.5,27.5,1,-2.34
1861,-37.5,-62.5,1,0.57
1861,37.5,-7.5,4,-1.55
1861,37.5,-77.5,4,-0.99
1861,37.5,-82.5,1,1.51
1861,37.5,-87.5,1,0.58
1861,37.5,-97.5,2,-1.21
1861,42.5,12.5,1,-4.78
1861,42.5,17.5,1,-1.17
1861,42.5,-2.5,2,-0.47
1861,42.5,2.5,3,-2.08
1861,42.5,27.5,2,-3.3
1861,42.5,32.5,1,-5.32
1861,42.5,42.5,1,-2.58
1861,42.5,47.5,1,-4.6
1861,42.5,52.5,1,-6.95
1861,42.5,-62.5,1,-1.06
1861,42.5,-72.5,7,-1.77
1861,42.5,7.5,3,-1.97
1861,42.5,-77.5,3,-1.29
1861,42.5,-82.5,1,1.08
1861,42.5,-87.5,3,0.17
1861,42.5,-92.5,2,-1.59
1861,47.5,-117.5,1,-3.98
1861,47.5,-122.5,2,-1.17
1861,47.5,12.5,24,-4.68
1861,47.5,17.5,10,-4.55
1861,47.5,22.5,2,-4.6
1861,47.5,-2.5,2,-5.11
1861,47.5,2.5,6,-5.19
1861,47.5,27.5,1,-8.55
1861,47.5,32.5,3,-9.42
1861,47.5,47.5,1,-6.68
1861,47.5,-72.5,1,0.15
1861,47.5,7.5,19,-4.38
1861,52.5,117.5,1,-11.24
1861,52.5,12.5,20,-6.52
1861,52.5,142.5,1,-4.58
1861,52.5,17.5,3,-4.84
1861,52.5,22.5,3,-6.46
1861,52.5,2.5,1,-5.58
1861,52.5,-2.5,8,-2.74
1861,52.5,27.5,1,-9.45
1861,52.5,32.5,1,-10.56
1861,52.5,52.5,1,-6.95
1861,52.5,57.5,1,-5.62
1861,52.5,7.5,10,-5.8
1861,52.5,-7.5,3,-1.12
1861,52.5,82.5,1,-7.87
1861,57.5,12.5,3,-4.8
1861,57.5,-137.5,1,-2.06
1861,57.5,17.5,2,-5.72
1861,57.5,22.5,4,-8.99
1861,57.5,-2.5,3,-1.23
1861,57.5,27.5,2,-11.08
1861,57.5,32.5,1,-11.32
1861,57.5,42.5,1,-11.59
1861,57.5,47.5,2,-5.37
1861,57.5,57.5,1,-4.07
1861,57.5,62.5,2,-3.2
1861,57.5,67.5,1,-0.76
1861,57.5,7.5,2,-2.87
1861,57.5,82.5,1,-5.65
1861,62.5,12.5,1,-2.51
1861,62.5,17.5,2,-4.4
1861,62.5,22.5,1,-10.7
1861,62.5,42.5,1,-7.05
1861,62.5,52.5,1,-2.73
1861,62.5,7.5,2,-0.81
1861,67.5,-22.5,1,1.91
1861,67.5,22.5,1,-4.29
1861,72.5,32.5,1,-1.67
1861,7.5,77.5,1,-0.59
1862,17.5,-17.5,1,-0.98
1862,22.5,112.5,1,-2.34
1862,32.5,122.5,1,-4.17
1862,-32.5,147.5,2,-1.26
1862,-32.5,152.5,4,-0.77
1862,32.5,37.5,1,-2.91
1862,-32.5,-57.5,1,-1.78
1862,32.5,-87.5,2,5.76
1862,32.5,-92.5,1,4.58
1862,37.5,-122.5,2,-0.14
1862,-37.5,137.5,1,0.31
1862,-37.5,142.5,2,-0.35
1862,37.5,22.5,1,-0.31
1862,37.5,-2.5,1,-0.59
1862,-37.5,-62.5,1,1.17
1862,37.5,-7.5,4,-0.48
1862,37.5,-77.5,2,-0.18
1862,37.5,-82.5,1,2.51
1862,37.5,-87.5,1,3.28
1862,37.5,-97.5,1,-5.16
1862,42.5,12.5,1,-3.65
1862,42.5,17.5,1,-0.73
1862,42.5,-2.5,2,-0.81
1862,42.5,2.5,3,-0.21
1862,42.5,27.5,2,-2.1
1862,42.5,32.5,1,-1.73
1862,42.5,42.5,1,-3.08
1862,42.5,47.5,1,-3.1
1862,42.5,52.5,1,-4.65
1862,42.5,-72.5,8,-1.63
1862,42.5,7.5,3,-1.9
1862,42.5,-77.5,4,-1.68
1862,42.5,-82.5,1,0.28
1862,42.5,-87.5,3,-0.76
1862,42.5,-92.5,2,-1.49
1862,47.5,-117.5,1,-13.48
1862,47.5,12.5,25,-2.2
1862,47.5,17.5,11,-3.24
1862,47.5,22.5,2,-2.95
1862,47.5,-2.5,2,-0.91
1862,47.5,2.5,6,-1.22
1862,47.5,27.5,1,-3.45
1862,47.5,32.5,2,-4.7
1862,47.5,47.5,1,-2.68
1862,47.5,-52.5,1,-1.89
1862,47.5,7.5,19,-1.7
1862,52.5,102.5,1,-8.51
1862,52.5,117.5,1,-3.14
1862,52.5,12.5,20,-3.23
1862,52.5,142.5,1,2.31
1862,52.5,17.5,3,-3.41
1862,52.5,22.5,3,-5.3
1862,52.5,2.5,1,-0.77
1862,52.5,-2.5,8,-0.44
1862,52.5,27.5,1,-7.45
1862,52.5,32.5,1,-7.96
1862,52.5,52.5,1,-5.64
1862,52.5,57.5,1,-5.62
1862,52.5,7.5,10,-1.64
1862,52.5,-7.5,3,0.34
1862,52.5,82.5,1,-12.07
1862,57.5,12.5,3,-2.63
1862,57.5,-137.5,1,-5.66
1862,57.5,17.5,2,-3.71
1862,57.5,22.5,4,-7.89
1862,57.5,-2.5,4,-0.07
1862,57.5,27.5,2,-10.43
1862,57.5,32.5,1,-11.12
1862,57.5,42.5,1,-11.69
1862,57.5,47.5,1,-6.86
1862,57.5,57.5,1,-4.68
1862,57.5,62.5,2,-5.5
1862,57.5,67.5,1,-3.76
1862,57.5,7.5,2,-1.06
1862,62.5,12.5,1,-3.21
1862,62.5,17.5,2,-3.36
1862,62.5,22.5,1,-9.8
1862,62.5,42.5,1,-9.75
1862,62.5,52.5,1,-5.53
1862,62.5,7.5,2,-1.01
1862,67.5,-22.5,1,1.31
1862,67.5,22.5,1,-7.79
1862,72.5,32.5,1,-4.66
1862,7.5,77.5,1,-0.94
1863,12.5,102.5,1,-2.01
1863,17.5,-87.5,1,-1.13
1863,22.5,-82.5,2,-0.9
1863,32.5,122.5,1,-0.07
1863,-32.5,147.5,2,0.41
1863,-32.5,152.5,3,-0.24
1863,32.5,37.5,2,-3.14
1863,-32.5,-57.5,1,-2.88
1863,32.5,-87.5,1,1.67
1863,37.5,-122.5,2,0.31
1863,-37.5,137.5,2,-2.07
1863,-37.5,142.5,4,-0.77
1863,37.5,22.5,1,0.59
1863,37.5,-2.5,4,-0.9
1863,-37.5,-62.5,1,-2.83
1863,37.5,-7.5,3,-1.39
1863,37.5,-77.5,1,2.2
1863,37.5,-82.5,1,3.91
1863,37.5,-87.5,1,2.48
1863,37.5,-97.5,2,4.74
1863,42.5,12.5,1,0.7
1863,-42.5,172.5,2,0.25
1863,42.5,17.5,1,1.49
1863,42.5,2.5,2,-0.01
1863,42.5,-2.5,2,-1.2
1863,42.5,27.5,2,1
1863,42.5,32.5,2,0.17
1863,42.5,42.5,1,-2.98
1863,42.5,47.5,1,-3.1
1863,42.5,52.5,1,-3.35
1863,42.5,-72.5,6,1.45
1863,42.5,7.5,3,0.03
1863,42.5,-77.5,4,2.37
1863,42.5,-82.5,1,3.98
1863,42.5,-87.5,1,5.36
1863,42.5,-92.5,1,5.45
1863,47.5,-117.5,1,-2.48
1863,47.5,-122.5,1,-0.13
1863,47.5,12.5,25,1.72
1863,47.5,17.5,11,2.82
1863,47.5,22.5,2,2.61
1863,47.5,-2.5,2,0.59
1863,47.5,2.5,6,0.7
1863,47.5,27.5,1,1.85
1863,47.5,32.5,2,0.05
1863,47.5,47.5,1,-0.88
1863,47.5,7.5,19,0.6
1863,52.5,102.5,1,1.99
1863,52.5,117.5,1,0.36
1863,52.5,12.5,19,1.84
1863,52.5,142.5,1,-5.79
1863,52.5,17.5,3,2.92
1863,52.5,22.5,3,3.77
1863,52.5,2.5,1,1.67
1863,52.5,-2.5,7,0.7
1863,52.5,27.5,1,3.95
1863,52.5,32.5,1,1.34
1863,52.5,52.5,1,4.25
1863,52.5,57.5,1,4.48
1863,52.5,7.5,11,2.2
1863,52.5,-7.5,3,-0.34
1863,52.5,82.5,1,1.83
1863,57.5,12.5,3,2.73
1863,57.5,-137.5,1,-1.96
1863,57.5,17.5,2,3.18
1863,57.5,22.5,4,2.86
1863,57.5,-2.5,4,-0.12
1863,57.5,27.5,2,3.67
1863,57.5,32.5,1,4.1
1863,57.5,42.5,1,4.91
1863,57.5,47.5,1,6.14
1863,57.5,57.5,1,4.12
1863,57.5,62.5,2,4
1863,57.5,7.5,2,2.73
1863,62.5,12.5,1,1.09
1863,62.5,127.5,1,-7.96
1863,62.5,17.5,2,4.56
1863,62.5,22.5,1,3.5
1863,62.5,32.5,1,5.49
1863,62.5,42.5,1,7.25
1863,62.5,52.5,1,9.87
1863,62.5,7.5,2,1.69
1863,67.5,-22.5,1,-1.29
1863,67.5,22.5,1,3.51
1863,72.5,32.5,1,0.13
1864,12.5,102.5,1,-2.31
1864,22.5,-82.5,2,-0.05
1864,32.5,122.5,1,-3.37
1864,-32.5,147.5,1,-0.65
1864,-32.5,152.5,3,-0.14
1864,32.5,37.5,2,-2.99
1864,-32.5,-57.5,1,-1.88
1864,32.5,-87.5,1,-1.43
1864,37.5,-122.5,2,1.56
1864,37.5,12.5,1,-3.42
1864,-37.5,137.5,1,-1.25
1864,-37.5,142.5,3,-1.99
1864,-37.5,172.5,1,0.91
1864,37.5,22.5,1,-5.01
1864,37.5,-2.5,2,-1.47
1864,37.5,27.5,1,-4.74
1864,-37.5,-62.5,1,-2.43
1864,37.5,-72.5,1,-1.92
1864,37.5,-7.5,5,-1.42
1864,37.5,-77.5,1,0.1
1864,37.5,-82.5,1,0.21
1864,37.5,-87.5,1,-1.92
1864,37.5,-97.5,2,-1.41
1864,42.5,12.5,1,-6.64
1864,-42.5,172.5,4,-1.08
1864,42.5,17.5,1,-4.51
1864,42.5,-2.5,2,-1.6
1864,42.5,2.5,3,-1.71
1864,42.5,27.5,2,-4.7
1864,42.5,32.5,2,-7.85
1864,42.5,42.5,1,-5.48
1864,42.5,47.5,1,-6.5
1864,42.5,52.5,1,-6.35
1864,42.5,-62.5,1,0.45
1864,42.5,-72.5,7,-0.47
1864,42.5,-7.5,1,-1.05
1864,42.5,7.5,3,-4.27
1864,42.5,-77.5,5,0.8
1864,42.5,-82.5,1,0.38
1864,42.5,-87.5,3,-0.73
1864,42.5,-92.5,4,-1.59
1864,47.5,-117.5,1,-4.98
1864,47.5,-122.5,1,-1.43
1864,47.5,12.5,25,-5.94
1864,-47.5,172.5,1,-1.19
1864,47.5,17.5,11,-7.59
1864,47.5,22.5,2,-10.15
1864,47.5,-2.5,2,-1.66
1864,47.5,2.5,6,-3.65
1864,47.5,27.5,1,-3.85
1864,47.5,32.5,2,-5
1864,47.5,42.5,1,-6.8
1864,47.5,47.5,1,-5.58
1864,47.5,7.5,27,-4.83
1864,52.5,102.5,1,-3.51
1864,52.5,117.5,1,2.56
1864,52.5,12.5,19,-6.7
1864,52.5,142.5,1,3.02
1864,52.5,17.5,3,-4.15
1864,52.5,22.5,3,-2.9
1864,52.5,2.5,1,-3.45
1864,52.5,-2.5,8,-1.83
1864,52.5,27.5,1,-2.35
1864,52.5,32.5,1,-3.86
1864,52.5,52.5,1,-6.14
1864,52.5,57.5,1,-3.72
1864,52.5,7.5,11,-4.5
1864,52.5,-7.5,4,-1.34
1864,52.5,82.5,1,-1.86
1864,57.5,12.5,4,-1.91
1864,57.5,-137.5,1,-1.46
1864,57.5,17.5,2,-1.62
1864,57.5,22.5,4,0.01
1864,57.5,-2.5,4,-1.17
1864,57.5,27.5,2,0.37
1864,57.5,32.5,1,-0.19
1864,57.5,42.5,1,-6.59
1864,57.5,47.5,1,-7.06
1864,57.5,57.5,1,-8.28
1864,57.5,62.5,2,-7.8
1864,57.5,7.5,2,-2.21
1864,62.5,12.5,1,-1.81
1864,62.5,127.5,1,-1.26
1864,62.5,17.5,2,-0.76
1864,62.5,22.5,1,-0.7
1864,62.5,32.5,1,0.29
1864,62.5,42.5,1,-0.35
1864,62.5,52.5,1,-5.43
1864,62.5,7.5,3,-0.41
1864,67.5,-22.5,1,1
1864,67.5,22.5,1,1.41
1864,72.5,32.5,1,0.93
1865,12.5,102.5,1,-3.47
1865,12.5,-22.5,1,2.24
1865,22.5,112.5,1,1.61
1865,22.5,-82.5,2,-1.85
1865,32.5,-117.5,1,-0.17
1865,-32.5,152.5,2,-1.52
1865,32.5,-17.5,1,-0.42
1865,32.5,37.5,2,1.56
1865,-32.5,-57.5,1,-2.38
1865,32.5,-87.5,1,-1.73
1865,32.5,-92.5,1,-2.42
1865,37.5,-122.5,2,0.31
1865,37.5,12.5,3,0.94
1865,-37.5,137.5,1,-1.8
1865,-37.5,142.5,3,-2.5
1865,-37.5,172.5,1,0.21
1865,37.5,22.5,1,1.79
1865,37.5,2.5,1,0.64
1865,37.5,-2.5,3,-0.15
1865,37.5,-27.5,1,-1.77
1865,37.5,27.5,1,2.86
1865,-37.5,-62.5,1,-1.53
1865,37.5,-72.5,1,-5.22
1865,37.5,-7.5,5,-0.17
1865,37.5,-77.5,2,-3.98
1865,37.5,-82.5,1,-1.59
1865,37.5,-87.5,2,-2.56
1865,37.5,-97.5,1,-0.06
1865,42.5,-117.5,1,-3.03
1865,42.5,12.5,2,-0.75
1865,-42.5,147.5,1,-1.37
1865,-42.5,172.5,4,-0.33
1865,42.5,17.5,1,1.43
1865,42.5,-2.5,2,-0.09
1865,42.5,2.5,3,-0.08
1865,42.5,27.5,2,1.25
1865,42.5,32.5,2,4.6
1865,42.5,42.5,1,1.92
1865,42.5,47.5,1,0.3
1865,42.5,52.5,1,1.95
1865,42.5,-62.5,1,-0.16
1865,42.5,-72.5,9,-3.68
1865,42.5,-7.5,2,-1.04
1865,42.5,7.5,4,-1.29
1865,42.5,-77.5,5,-2.9
1865,42.5,-82.5,3,-2.3
1865,42.5,-87.5,3,-0.48
1865,42.5,-92.5,5,-0.34
1865,47.5,-122.5,1,-3.13
1865,47.5,12.5,26,-0.88
1865,-47.5,172.5,1,-0.49
1865,47.5,17.5,12,-0.23
1865,47.5,22.5,2,2.25
1865,47.5,-2.5,2,-0.86
1865,47.5,2.5,6,-0.49
1865,47.5,27.5,1,1.45
1865,47.5,32.5,2,2.8
1865,47.5,42.5,1,6
1865,47.5,47.5,1,3.62
1865,47.5,-52.5,1,0.51
1865,47.5,7.5,29,-0.56
1865,52.5,102.5,1,0.19
1865,52.5,117.5,1,-1.24
1865,52.5,12.5,19,-1.23
1865,52.5,142.5,1,-0.18
1865,52.5,17.5,3,-0.21
1865,52.5,22.5,3,0.3
1865,52.5,2.5,1,-1.11
1865,52.5,-2.5,7,-2.21
1865,52.5,27.5,1,1.25
1865,52.5,32.5,1,0.54
1865,52.5,52.5,1,0.95
1865,52.5,57.5,1,1.18
1865,52.5,7.5,11,-0.83
1865,52.5,-7.5,4,-2.67
1865,52.5,82.5,1,-1.67
1865,57.5,12.5,4,-0.18
1865,57.5,-137.5,1,-0.56
1865,57.5,17.5,3,-0.64
1865,57.5,22.5,4,0.19
1865,57.5,-2.5,4,-1.9
1865,57.5,27.5,2,0.42
1865,57.5,32.5,1,0.55
1865,57.5,42.5,1,-0.29
1865,57.5,47.5,1,1.34
1865,57.5,57.5,1,2.52
1865,57.5,62.5,2,2.15
1865,57.5,7.5,2,-0.77
1865,62.5,12.5,1,-2.31
1865,62.5,127.5,1,1.84
1865,62.5,17.5,2,0.93
1865,62.5,22.5,1,-0.5
1865,62.5,32.5,1,-0.11
1865,62.5,42.5,1,-0.15
1865,62.5,52.5,1,4.37
1865,62.5,7.5,5,-2.05
1865,67.5,22.5,1,-0.19
1865,67.5,-22.5,1,-4.59
1865,72.5,32.5,1,-3.07
1865,7.5,77.5,1,1.31
1866,12.5,102.5,1,-0.97
1866,12.5,-22.5,1,-0.16
1866,22.5,112.5,1,-0.49
1866,32.5,-107.5,1,0.45
1866,32.5,122.5,1,-0.47
1866,-32.5,152.5,2,-0.37
1866,32.5,-17.5,1,-1.16
1866,32.5,37.5,1,-1.61
1866,-32.5,-57.5,1,-0.98
1866,32.5,-62.5,1,-1.43
1866,32.5,-87.5,1,1.47
1866,32.5,-92.5,1,-0.12
1866,37.5,-122.5,2,-0.54
1866,37.5,12.5,3,0.12
1866,-37.5,137.5,2,-0.41
1866,-37.5,142.5,3,-0.56
1866,-37.5,172.5,1,0.01
1866,37.5,22.5,1,-1.51
1866,37.5,2.5,1,-0.66
1866,37.5,-2.5,5,-1.09
1866,37.5,27.5,1,-2.24
1866,37.5,-27.5,2,-2.01
1866,-37.5,-62.5,1,0.67
1866,37.5,-72.5,1,-2.82
1866,37.5,-7.5,5,-1.31
1866,37.5,-77.5,1,-2.1
1866,37.5,-82.5,1,0.31
1866,37.5,-87.5,2,0.99
1866,37.5,-97.5,1,-2.41
1866,42.5,-117.5,1,-2.83
1866,42.5,12.5,5,0.31
1866,-42.5,147.5,1,0.43
1866,-42.5,172.5,4,-1.25
1866,42.5,17.5,1,0.28
1866,42.5,2.5,4,0.87
1866,42.5,-2.5,5,-0.8
1866,42.5,27.5,2,-1.6
1866,42.5,32.5,2,-0.75
1866,42.5,42.5,1,-1.28
1866,42.5,47.5,1,-1.9
1866,42.5,52.5,1,-3.24
1866,42.5,-62.5,1,-3.36
1866,42.5,-72.5,8,-2.65
1866,42.5,-7.5,3,-1.21
1866,42.5,7.5,5,0.78
1866,42.5,-77.5,5,-1.7
1866,42.5,-82.5,4,-0.77
1866,42.5,-87.5,3,-0.21
1866,42.5,-92.5,5,-1.02
1866,47.5,-122.5,1,-3.33
1866,47.5,12.5,26,1.32
1866,-47.5,167.5,1,-0.46
1866,-47.5,172.5,1,-0.69
1866,47.5,17.5,12,0.94
1866,47.5,22.5,2,-0.29
1866,47.5,-2.5,2,1.54
1866,47.5,2.5,6,2.1
1866,47.5,27.5,1,1.65
1866,47.5,32.5,3,0.85
1866,47.5,42.5,1,0.6
1866,47.5,47.5,1,-0.98
1866,47.5,-52.5,1,-2.69
1866,47.5,-72.5,1,-1.25
1866,47.5,7.5,30,1.57
1866,52.5,102.5,1,4.49
1866,52.5,117.5,1,-4.84
1866,52.5,12.5,17,2.86
1866,52.5,142.5,1,-2.98
1866,52.5,17.5,3,3.69
1866,52.5,22.5,2,3.69
1866,52.5,2.5,1,2.78
1866,52.5,-2.5,8,1.25
1866,52.5,27.5,1,4.05
1866,52.5,32.5,1,2.24
1866,52.5,52.5,1,1.26
1866,52.5,57.5,1,-0.22
1866,52.5,7.5,11,2.9
1866,52.5,-7.5,5,0.35
1866,52.5,82.5,1,1.53
1866,57.5,12.5,4,3.47
1866,57.5,-137.5,1,-3.46
1866,57.5,17.5,3,3.75
1866,57.5,22.5,4,3.51
1866,57.5,-2.5,4,0.58
1866,57.5,27.5,2,4.47
1866,57.5,32.5,1,4.56
1866,57.5,42.5,1,1.41
1866,57.5,47.5,1,2.64
1866,57.5,62.5,2,4.15
1866,57.5,7.5,2,2.88
1866,62.5,12.5,1,1.99
1866,62.5,127.5,1,1.04
1866,62.5,17.5,2,4.22
1866,62.5,22.5,1,4.5
1866,62.5,32.5,1,6.2
1866,62.5,42.5,1,7.45
1866,62.5,52.5,1,10.17
1866,62.5,-52.5,1,-6.76
1866,62.5,7.5,5,2.05
1866,67.5,22.5,1,2.21
1866,67.5,-22.5,1,-5.09
1866,72.5,32.5,1,0.73
1866,-7.5,107.5,1,-1.06
1866,7.5,77.5,1,0.1
1866,7.5,82.5,1,-0.17
1867,12.5,102.5,1,-2.61
1867,17.5,-87.5,1,-0.49
1867,22.5,112.5,1,-1.59
1867,32.5,-107.5,2,0.04
1867,32.5,122.5,1,-1.47
1867,-32.5,152.5,3,-0.89
1867,32.5,-17.5,1,-0.01
1867,32.5,37.5,1,-0.01
1867,-32.5,-57.5,1,-1.18
1867,32.5,-62.5,1,-2.83
1867,32.5,-87.5,1,-0.13
1867,32.5,-92.5,1,-0.52
1867,37.5,-122.5,2,0.71
1867,37.5,12.5,3,2.23
1867,-37.5,137.5,2,0.59
1867,-37.5,142.5,3,-0.78
1867,-37.5,172.5,1,1.21
1867,37.5,22.5,1,1.79
1867,37.5,-2.5,4,0.63
1867,37.5,27.5,1,-0.62
1867,37.5,-27.5,2,-2.64
1867,-37.5,-62.5,1,1.87
1867,37.5,-72.5,1,-5.62
1867,37.5,-7.5,4,0.59
1867,37.5,-77.5,2,-1.07
1867,37.5,-82.5,2,-4.72
1867,37.5,-87.5,2,-2.91
1867,37.5,-97.5,2,-3.68
1867,42.5,-107.5,1,0.28
1867,42.5,-117.5,1,0.57
1867,42.5,12.5,5,0.17
1867,-42.5,172.5,5,0.05
1867,42.5,17.5,1,1.63
1867,42.5,2.5,4,-0.68
1867,42.5,-2.5,5,-0.21
1867,42.5,27.5,2,1.6
1867,42.5,32.5,2,4.5
1867,42.5,42.5,1,-0.68
1867,42.5,47.5,1,-0.8
1867,42.5,52.5,1,-0.45
1867,42.5,-72.5,8,-4.8
1867,42.5,-7.5,3,-0.57
1867,42.5,7.5,5,-1.64
1867,42.5,-77.5,8,-2.74
1867,42.5,-82.5,7,-2.94
1867,42.5,-87.5,3,-2.12
1867,42.5,-92.5,5,-2.2
1867,47.5,-117.5,1,-1.18
1867,47.5,-122.5,1,-0.13
1867,47.5,12.5,26,-0.51
1867,-47.5,167.5,1,-0.86
1867,-47.5,172.5,1,-0.29
1867,47.5,17.5,11,-0.12
1867,47.5,22.5,2,3
1867,47.5,-2.5,2,-1.31
1867,47.5,2.5,5,-1.69
1867,47.5,27.5,1,3.55
1867,47.5,32.5,3,4.95
1867,47.5,42.5,1,3.3
1867,47.5,-52.5,1,1.51
1867,47.5,-72.5,1,-0.85
1867,47.5,7.5,30,-1.3
1867,47.5,-77.5,1,-3.89
1867,52.5,102.5,1,2.69
1867,52.5,117.5,1,-4.04
1867,52.5,12.5,18,-1.65
1867,52.5,142.5,1,-7.18
1867,52.5,17.5,3,-0.78
1867,52.5,22.5,2,-1.06
1867,52.5,2.5,1,-1.92
1867,52.5,-2.5,8,-3.2
1867,52.5,27.5,1,-0.25
1867,52.5,32.5,1,1.94
1867,52.5,52.5,1,-1.05
1867,52.5,57.5,1,-1.42
1867,52.5,7.5,12,-1.34
1867,52.5,-7.5,5,-3.59
1867,52.5,82.5,1,0.13
1867,57.5,12.5,4,-5.28
1867,57.5,-137.5,1,-4.06
1867,57.5,17.5,3,-6.98
1867,57.5,22.5,4,-4.39
1867,57.5,-2.5,4,-3.82
1867,57.5,27.5,2,-6.48
1867,57.5,32.5,1,-6.65
1867,57.5,42.5,1,-3.89
1867,57.5,47.5,1,-1.56
1867,57.5,62.5,2,0.95
1867,57.5,7.5,2,-4.17
1867,62.5,12.5,1,-8.91
1867,62.5,127.5,1,-5.16
1867,62.5,17.5,1,-9.98
1867,62.5,22.5,1,-9
1867,62.5,32.5,1,-7.21
1867,62.5,42.5,1,-6.75
1867,62.5,-52.5,1,1.94
1867,62.5,52.5,1,-4.63
1867,62.5,-7.5,1,0.8
1867,62.5,7.5,5,-6.09
1867,67.5,-22.5,1,-4.6
1867,67.5,22.5,1,-8.99
1867,72.5,32.5,1,-4.87
1867,-7.5,107.5,1,-1.46
1867,7.5,77.5,1,1.46
1867,7.5,82.5,1,-1.57
1868,12.5,102.5,1,-1.06
1868,17.5,-17.5,1,-0.98
1868,17.5,-87.5,1,-0.43
1868,22.5,112.5,1,0.6
1868,32.5,-107.5,2,-0.16
1868,-32.5,152.5,3,-1.07
1868,32.5,-17.5,1,-1.11
1868,32.5,37.5,2,-0.14
1868,-32.5,-57.5,1,0.32
1868,32.5,-62.5,1,-1.43
1868,32.5,-87.5,1,-1.23
1868,32.5,-92.5,1,-1.82
1868,37.5,-122.5,2,-0.84
1868,37.5,12.5,3,-0.72
1868,-37.5,137.5,2,-2.62
